tarih,aciklama,gelir,gider,kategori
2024-09-04,Devlet hibe,7368,0,Diğer Gelir
2024-09-05,Sözleşmeli hizmet bedeli,22462,0,Satış
2024-09-05,Müşteri B sipariş ödemesi,22305,0,Satış
2024-09-10,Toptan satış tahsilatı,25980,0,Satış
2024-09-10,Elektrik,0,8881,Fatura
2024-09-11,Sözleşmeli hizmet bedeli,30533,0,Satış
2024-09-12,Ofis malzemeleri,0,9453,Sarf
2024-09-15,Stok alımı,0,10524,Tedarik
2024-09-15,Stok alımı,0,10641,Tedarik
2024-09-16,Reklam ödemesi,0,7944,Pazarlama
2024-09-17,Reklam ödemesi,0,7778,Pazarlama
2024-09-19,Müşteri A fatura tahsilatı,24131,0,Satış
2024-09-20,Ofis kira,0,20817,Kira
2024-09-20,İnternet,0,8325,Fatura
2024-09-22,KDV ödemesi,0,12773,Vergi
2024-09-24,Toptan satış tahsilatı,26658,0,Satış
2024-09-24,Perakende günlük geliri,30061,0,Satış
2024-09-24,Hammadde alımı,0,10019,Tedarik
2024-09-27,Hammadde alımı,0,10294,Tedarik
2024-09-27,İşyeri sigortası,0,5761,Sigorta
2024-09-29,Stok alımı,0,11458,Tedarik
2024-10-03,Personel maaşları,0,36949,Maaş
2024-10-05,Toptan satış tahsilatı,25768,0,Satış
2024-10-06,Müşteri B sipariş ödemesi,36283,0,Satış
2024-10-08,Sözleşmeli hizmet bedeli,34385,0,Satış
2024-10-10,Stok alımı,0,18220,Tedarik
2024-10-11,Su,0,5167,Fatura
2024-10-14,Ofis malzemeleri,0,9680,Sarf
2024-10-16,Ofis kira,0,19027,Kira
2024-10-17,Faiz geliri,5829,0,Diğer Gelir
2024-10-18,SGK ve stopaj,0,37551,Maaş
2024-10-18,Geçici vergi,0,14788,Vergi
2024-10-19,Sözleşmeli hizmet bedeli,32709,0,Satış
2024-10-20,Toptan satış tahsilatı,35713,0,Satış
2024-10-20,Stok alımı,0,17270,Tedarik
2024-10-20,Reklam ödemesi,0,17132,Pazarlama
2024-10-21,Devlet hibe,7624,0,Diğer Gelir
2024-10-21,Elektrik,0,6500,Fatura
2024-10-24,Tedarikçi ödemesi,0,17805,Tedarik
2024-10-26,Müşteri B sipariş ödemesi,36426,0,Satış
2024-10-30,Perakende günlük geliri,28759,0,Satış
2024-10-30,Telefon,0,5812,Fatura
2024-10-31,Perakende günlük geliri,32171,0,Satış
2024-11-04,Toptan satış tahsilatı,23906,0,Satış
2024-11-04,Perakende günlük geliri,25205,0,Satış
2024-11-05,Toptan satış tahsilatı,24965,0,Satış
2024-11-05,Dükkan kirası,0,19460,Kira
2024-11-06,Personel maaşları,0,85397,Maaş
2024-11-06,Sarf gider,0,3781,Sarf
2024-11-07,KDV ödemesi,0,16582,Vergi
2024-11-08,Toptan satış tahsilatı,29665,0,Satış
2024-11-08,İnternet,0,6174,Fatura
2024-11-09,Reklam ödemesi,0,15507,Pazarlama
2024-11-10,Su,0,5094,Fatura
2024-11-11,Devlet hibe,11278,0,Diğer Gelir
2024-11-11,Stok alımı,0,12029,Tedarik
2024-11-15,Hammadde alımı,0,11716,Tedarik
2024-11-15,Ofis malzemeleri,0,3863,Sarf
2024-11-16,Sözleşmeli hizmet bedeli,29120,0,Satış
2024-11-18,İnternet,0,5455,Fatura
2024-11-22,Müşteri A fatura tahsilatı,31123,0,Satış
2024-11-22,Perakende günlük geliri,31421,0,Satış
2024-11-23,Müşteri B sipariş ödemesi,25249,0,Satış
2024-11-23,Tedarikçi ödemesi,0,11962,Tedarik
2024-11-24,Hammadde alımı,0,11583,Tedarik
2024-11-28,Müşteri A fatura tahsilatı,29372,0,Satış
2024-11-30,Stok alımı,0,9215,Tedarik
2024-12-01,Geçici vergi,0,14327,Vergi
2024-12-02,Su,0,3945,Fatura
2024-12-03,Sözleşmeli hizmet bedeli,23989,0,Satış
2024-12-04,Hammadde alımı,0,13421,Tedarik
2024-12-04,İşyeri sigortası,0,7556,Sigorta
2024-12-06,Telefon,0,5050,Fatura
2024-12-07,Toptan satış tahsilatı,26241,0,Satış
2024-12-08,Perakende günlük geliri,26628,0,Satış
2024-12-08,Stok alımı,0,12309,Tedarik
2024-12-09,SGK ve stopaj,0,42131,Maaş
2024-12-09,Su,0,4688,Fatura
2024-12-12,Perakende günlük geliri,22814,0,Satış
2024-12-15,Toptan satış tahsilatı,20139,0,Satış
2024-12-18,Reklam ödemesi,0,8647,Pazarlama
2024-12-20,Ofis kira,0,19952,Kira
2024-12-21,Sözleşmeli hizmet bedeli,19633,0,Satış
2024-12-22,Toptan satış tahsilatı,24957,0,Satış
2024-12-22,Tedarikçi ödemesi,0,13400,Tedarik
2024-12-23,Müşteri A fatura tahsilatı,26741,0,Satış
2024-12-23,SGK ve stopaj,0,39422,Maaş
2024-12-25,Perakende günlük geliri,26252,0,Satış
2024-12-26,Sözleşmeli hizmet bedeli,19171,0,Satış
2024-12-26,Su,0,4745,Fatura
2024-12-26,Web sitesi bakım,0,7667,Pazarlama
2024-12-27,Stok alımı,0,14661,Tedarik
2024-12-29,Sözleşmeli hizmet bedeli,26140,0,Satış
2024-12-31,Ofis malzemeleri,0,8607,Sarf
2025-01-02,Tedarikçi ödemesi,0,10976,Tedarik
2025-01-03,Perakende günlük geliri,16153,0,Satış
2025-01-04,Hammadde alımı,0,11313,Tedarik
2025-01-04,Elektrik,0,8538,Fatura
2025-01-05,KDV ödemesi,0,12988,Vergi
2025-01-06,Perakende günlük geliri,18343,0,Satış
2025-01-07,Toptan satış tahsilatı,16524,0,Satış
2025-01-11,Müşteri A fatura tahsilatı,19108,0,Satış
2025-01-13,Toptan satış tahsilatı,15652,0,Satış
2025-01-13,Personel maaşları,0,69119,Maaş
2025-01-14,Ofis kira,0,17991,Kira
2025-01-15,Müşteri A fatura tahsilatı,16346,0,Satış
2025-01-15,Reklam ödemesi,0,3929,Pazarlama
2025-01-15,Web sitesi bakım,0,4526,Pazarlama
2025-01-15,Ofis malzemeleri,0,7824,Sarf
2025-01-16,Tedarikçi ödemesi,0,13464,Tedarik
2025-01-19,Müşteri A fatura tahsilatı,13384,0,Satış
2025-01-19,Devlet hibe,12261,0,Diğer Gelir
2025-01-20,Sözleşmeli hizmet bedeli,14529,0,Satış
2025-01-20,Telefon,0,7580,Fatura
2025-01-20,Reklam ödemesi,0,4582,Pazarlama
2025-01-22,Stok alımı,0,10662,Tedarik
2025-01-23,Müşteri B sipariş ödemesi,17520,0,Satış
2025-01-27,Müşteri A fatura tahsilatı,15963,0,Satış
2025-01-28,Müşteri A fatura tahsilatı,17149,0,Satış
2025-01-30,Müşteri A fatura tahsilatı,14931,0,Satış
2025-01-31,Toptan satış tahsilatı,15344,0,Satış
2025-02-01,Su,0,5548,Fatura
2025-02-04,Telefon,0,4692,Fatura
2025-02-05,Perakende günlük geliri,15212,0,Satış
2025-02-05,Reklam ödemesi,0,12008,Pazarlama
2025-02-07,Müşteri B sipariş ödemesi,19692,0,Satış
2025-02-07,Ofis kira,0,18106,Kira
2025-02-07,KDV ödemesi,0,16050,Vergi
2025-02-09,Sözleşmeli hizmet bedeli,17711,0,Satış
2025-02-11,Toptan satış tahsilatı,16445,0,Satış
2025-02-14,Hammadde alımı,0,14689,Tedarik
2025-02-16,Sözleşmeli hizmet bedeli,21836,0,Satış
2025-02-18,Sözleşmeli hizmet bedeli,18314,0,Satış
2025-02-19,Toptan satış tahsilatı,18095,0,Satış
2025-02-20,Müşteri B sipariş ödemesi,17467,0,Satış
2025-02-21,Müşteri A fatura tahsilatı,17515,0,Satış
2025-02-21,Müşteri A fatura tahsilatı,20964,0,Satış
2025-02-24,Tedarikçi ödemesi,0,15772,Tedarik
2025-02-24,Hammadde alımı,0,17690,Tedarik
2025-02-25,Müşteri A fatura tahsilatı,22643,0,Satış
2025-02-25,Personel maaşları,0,75684,Maaş
2025-02-26,Müşteri A fatura tahsilatı,19167,0,Satış
2025-02-27,İnternet,0,5802,Fatura
2025-02-27,Sarf gider,0,7182,Sarf
2025-03-02,Hammadde alımı,0,16352,Tedarik
2025-03-05,Perakende günlük geliri,25820,0,Satış
2025-03-07,Elektrik,0,4800,Fatura
2025-03-08,Dükkan kirası,0,22652,Kira
2025-03-09,Geçici vergi,0,16713,Vergi
2025-03-10,SGK ve stopaj,0,41354,Maaş
2025-03-12,SGK ve stopaj,0,39523,Maaş
2025-03-15,Telefon,0,4126,Fatura
2025-03-20,Müşteri B sipariş ödemesi,30862,0,Satış
2025-03-21,Müşteri A fatura tahsilatı,34389,0,Satış
2025-03-21,Perakende günlük geliri,23998,0,Satış
2025-03-21,Sarf gider,0,7658,Sarf
2025-03-22,Perakende günlük geliri,25686,0,Satış
2025-03-23,Hammadde alımı,0,15501,Tedarik
2025-03-23,Elektrik,0,4183,Fatura
2025-03-23,İnternet,0,3720,Fatura
2025-03-27,Sözleşmeli hizmet bedeli,30659,0,Satış
2025-03-27,Toptan satış tahsilatı,25558,0,Satış
2025-03-28,Hammadde alımı,0,16500,Tedarik
2025-03-28,Web sitesi bakım,0,7368,Pazarlama
2025-03-30,Devlet hibe,10390,0,Diğer Gelir
2025-03-30,Web sitesi bakım,0,7399,Pazarlama
2025-03-31,Toptan satış tahsilatı,35492,0,Satış
