tarih,aciklama,gelir,gider,kategori
2024-07-31,Karton bardak ve ambalaj,0,1212,Sarf
2024-08-01,Kahve çekirdeği alımı,0,7062,Tedarik
2024-08-02,Su faturası,0,2982,Fatura
2024-08-03,Barista maaşları,0,37416,Maaş
2024-08-04,Tatlı ve pasta geliri,9710,0,Satış
2024-08-04,KDV ödemesi,0,5524,Vergi
2024-08-05,Tatlı malzemesi tedariği,0,7079,Tedarik
2024-08-07,Brunch hafta sonu geliri,7856,0,Satış
2024-08-07,Pastane ürünleri alımı,0,7044,Tedarik
2024-08-08,Elektrik faturası,0,2995,Fatura
2024-08-09,Tatlı ve pasta geliri,9243,0,Satış
2024-08-09,Brunch hafta sonu geliri,7089,0,Satış
2024-08-10,Tatlı ve pasta geliri,7996,0,Satış
2024-08-10,Aylık kafe kirası,0,18841,Kira
2024-08-10,Karton bardak ve ambalaj,0,2682,Sarf
2024-08-11,Tatlı ve pasta geliri,10224,0,Satış
2024-08-11,Brunch hafta sonu geliri,7519,0,Satış
2024-08-12,Soğuk kahve serisi,7421,0,Satış
2024-08-13,Tatlı malzemesi tedariği,0,7047,Tedarik
2024-08-15,Kahvaltı menüsü satışı,8819,0,Satış
2024-08-17,Soğuk kahve serisi,7617,0,Satış
2024-08-18,Sıcak içecek satışı,7583,0,Satış
2024-08-18,Brunch hafta sonu geliri,10298,0,Satış
2024-08-19,İnternet aboneliği,0,3637,Fatura
2024-08-20,Soğuk kahve serisi,8506,0,Satış
2024-08-21,Kahve ve içecek satışı,10303,0,Satış
2024-08-21,Şurup ve sos toptan alım,0,7022,Tedarik
2024-08-26,Mevsim limonata satışı,9224,0,Satış
2024-08-29,Şurup ve sos toptan alım,0,6502,Tedarik
2024-08-31,Kahve ve içecek satışı,9319,0,Satış
2024-09-01,Kahvaltı menüsü satışı,6158,0,Satış
2024-09-01,Kahvaltı menüsü satışı,6592,0,Satış
2024-09-03,Tatlı malzemesi tedariği,0,7243,Tedarik
2024-09-04,Sıcak içecek satışı,7294,0,Satış
2024-09-04,Soğuk kahve serisi,6528,0,Satış
2024-09-04,Aylık kafe kirası,0,16784,Kira
2024-09-07,Kahve çekirdeği alımı,0,6219,Tedarik
2024-09-08,Süt ve süt ürünleri tedarik,0,5747,Tedarik
2024-09-11,Brunch hafta sonu geliri,5541,0,Satış
2024-09-11,Brunch hafta sonu geliri,7560,0,Satış
2024-09-11,Tatlı malzemesi tedariği,0,6752,Tedarik
2024-09-11,Su faturası,0,4720,Fatura
2024-09-14,Mevsim limonata satışı,6897,0,Satış
2024-09-14,Tatlı ve pasta geliri,6165,0,Satış
2024-09-14,Mevsim limonata satışı,5704,0,Satış
2024-09-14,Kahve çekirdeği alımı,0,6091,Tedarik
2024-09-16,Tatlı ve pasta geliri,7410,0,Satış
2024-09-19,Elektrik faturası,0,5486,Fatura
2024-09-20,Soğuk kahve serisi,6443,0,Satış
2024-09-20,Tatlı ve pasta geliri,7486,0,Satış
2024-09-20,Karton bardak ve ambalaj,0,1230,Sarf
2024-09-21,KDV ödemesi,0,4946,Vergi
2024-09-22,Barista maaşları,0,36144,Maaş
2024-09-22,Temizlik malzemeleri,0,1431,Sarf
2024-09-24,Soğuk kahve serisi,6326,0,Satış
2024-09-25,Soğuk kahve serisi,5943,0,Satış
2024-09-26,Mevsim limonata satışı,7720,0,Satış
2024-09-26,Instagram reklam,0,3301,Pazarlama
2024-09-27,Soğuk kahve serisi,8149,0,Satış
2024-09-27,Kahve çekirdeği alımı,0,6851,Tedarik
2024-09-28,Kahve ve içecek satışı,5830,0,Satış
2024-09-28,Mekan etkinlik kiralama,7524,0,Diğer Gelir
2024-09-28,Instagram reklam,0,3314,Pazarlama
2024-09-29,Tatlı malzemesi tedariği,0,5880,Tedarik
2024-09-30,Tatlı ve pasta geliri,5608,0,Satış
2024-09-30,Mevsim limonata satışı,6530,0,Satış
2024-09-30,Tatlı ve pasta geliri,6351,0,Satış
2024-09-30,Soğuk kahve serisi,6993,0,Satış
2024-10-01,Soğuk kahve serisi,10993,0,Satış
2024-10-01,Şurup ve sos toptan alım,0,6568,Tedarik
2024-10-02,Pastane ürünleri alımı,0,6971,Tedarik
2024-10-03,Şurup ve sos toptan alım,0,6567,Tedarik
2024-10-03,Su faturası,0,3778,Fatura
2024-10-04,Su faturası,0,4072,Fatura
2024-10-05,Brunch hafta sonu geliri,10171,0,Satış
2024-10-05,Tatlı malzemesi tedariği,0,6168,Tedarik
2024-10-06,Brunch hafta sonu geliri,10050,0,Satış
2024-10-06,Servis personeli maaşı,0,21185,Maaş
2024-10-08,Tatlı ve pasta geliri,10017,0,Satış
2024-10-08,Tatlı ve pasta geliri,12305,0,Satış
2024-10-08,Servis personeli maaşı,0,24451,Maaş
2024-10-09,İnternet aboneliği,0,3532,Fatura
2024-10-09,Temizlik malzemeleri,0,1174,Sarf
2024-10-10,Tatlı ve pasta geliri,12171,0,Satış
2024-10-11,Kahve ve içecek satışı,8865,0,Satış
2024-10-14,Sıcak içecek satışı,12727,0,Satış
2024-10-14,Tatlı ve pasta geliri,9196,0,Satış
2024-10-17,Kahve ve içecek satışı,11430,0,Satış
2024-10-21,Sıcak içecek satışı,10258,0,Satış
2024-10-23,Brunch hafta sonu geliri,9938,0,Satış
2024-10-23,KDV ödemesi,0,4969,Vergi
2024-10-24,Aylık kafe kirası,0,17289,Kira
2024-10-25,Mevsim limonata satışı,10722,0,Satış
2024-10-27,Şurup ve sos toptan alım,0,7437,Tedarik
2024-10-27,Karton bardak ve ambalaj,0,1417,Sarf
2024-10-28,Brunch hafta sonu geliri,10513,0,Satış
2024-10-29,Pastane ürünleri alımı,0,7155,Tedarik
2024-10-31,Kahve çekirdeği alımı,0,7158,Tedarik
2024-11-01,Brunch hafta sonu geliri,10121,0,Satış
2024-11-03,Soğuk kahve serisi,8116,0,Satış
2024-11-04,Tatlı ve pasta geliri,9305,0,Satış
2024-11-05,İnternet aboneliği,0,3242,Fatura
2024-11-05,Temizlik malzemeleri,0,1377,Sarf
2024-11-07,Brunch hafta sonu geliri,9283,0,Satış
2024-11-08,Sıcak içecek satışı,10182,0,Satış
2024-11-08,Su faturası,0,3738,Fatura
2024-11-09,Sıcak içecek satışı,10044,0,Satış
2024-11-10,Şurup ve sos toptan alım,0,8539,Tedarik
2024-11-11,İnternet aboneliği,0,3292,Fatura
2024-11-12,Kahve ve içecek satışı,10776,0,Satış
2024-11-12,Kahve çekirdeği alımı,0,8659,Tedarik
2024-11-12,Stopaj vergisi,0,5531,Vergi
2024-11-13,Mevsim limonata satışı,11425,0,Satış
2024-11-13,Aylık kafe kirası,0,16019,Kira
2024-11-14,Soğuk kahve serisi,9321,0,Satış
2024-11-14,Tatlı malzemesi tedariği,0,6777,Tedarik
2024-11-18,Tatlı malzemesi tedariği,0,6743,Tedarik
2024-11-19,Tatlı ve pasta geliri,9403,0,Satış
2024-11-21,Kahve çekirdeği alımı,0,8505,Tedarik
2024-11-22,Mevsim limonata satışı,11112,0,Satış
2024-11-23,Sıcak içecek satışı,8176,0,Satış
2024-11-23,Temizlik malzemeleri,0,1410,Sarf
2024-11-25,Soğuk kahve serisi,8855,0,Satış
2024-11-26,Kahve çekirdeği alımı,0,8269,Tedarik
2024-11-27,Mevsim limonata satışı,10297,0,Satış
2024-11-27,Brunch hafta sonu geliri,10383,0,Satış
2024-11-27,Barista maaşları,0,46471,Maaş
2024-11-28,Instagram reklam,0,5545,Pazarlama
2024-12-02,Brunch hafta sonu geliri,6377,0,Satış
2024-12-02,Sıcak içecek satışı,7230,0,Satış
2024-12-04,Sıcak içecek satışı,9147,0,Satış
2024-12-04,Kahvaltı menüsü satışı,8443,0,Satış
2024-12-04,Şurup ve sos toptan alım,0,9173,Tedarik
2024-12-04,Tatlı malzemesi tedariği,0,7847,Tedarik
2024-12-04,Temizlik malzemeleri,0,1510,Sarf
2024-12-05,Soğuk kahve serisi,7676,0,Satış
2024-12-06,Servis personeli maaşı,0,44300,Maaş
2024-12-07,Soğuk kahve serisi,9114,0,Satış
2024-12-07,Karton bardak ve ambalaj,0,1397,Sarf
2024-12-09,Brunch hafta sonu geliri,9202,0,Satış
2024-12-09,Aylık kafe kirası,0,19308,Kira
2024-12-09,İnternet aboneliği,0,5262,Fatura
2024-12-10,İnternet aboneliği,0,5780,Fatura
2024-12-11,Mug ve aksesuar satışı,9645,0,Diğer Gelir
2024-12-13,Mevsim limonata satışı,8908,0,Satış
2024-12-14,Kahvaltı menüsü satışı,8905,0,Satış
2024-12-14,Tatlı ve pasta geliri,8601,0,Satış
2024-12-14,Kahvaltı menüsü satışı,9301,0,Satış
2024-12-14,Süt ve süt ürünleri tedarik,0,7526,Tedarik
2024-12-16,Kahvaltı menüsü satışı,6642,0,Satış
2024-12-18,Kahve çekirdeği alımı,0,7026,Tedarik
2024-12-19,Brunch hafta sonu geliri,7201,0,Satış
2024-12-19,KDV ödemesi,0,5834,Vergi
2024-12-20,Mevsim limonata satışı,7629,0,Satış
2024-12-21,Süt ve süt ürünleri tedarik,0,9225,Tedarik
2024-12-25,Brunch hafta sonu geliri,8681,0,Satış
2024-12-27,Sıcak içecek satışı,8603,0,Satış
2024-12-27,Soğuk kahve serisi,8147,0,Satış
2024-12-28,Kahvaltı menüsü satışı,6317,0,Satış
2024-12-28,Brunch hafta sonu geliri,8935,0,Satış
2024-12-29,Süt ve süt ürünleri tedarik,0,8631,Tedarik
2024-12-30,Soğuk kahve serisi,8356,0,Satış
2025-01-01,Kahve ve içecek satışı,7381,0,Satış
2025-01-01,Aylık kafe kirası,0,13087,Kira
2025-01-02,Brunch hafta sonu geliri,7346,0,Satış
2025-01-02,Instagram reklam,0,5266,Pazarlama
2025-01-02,Temizlik malzemeleri,0,2210,Sarf
2025-01-03,Tatlı malzemesi tedariği,0,9211,Tedarik
2025-01-03,Servis personeli maaşı,0,18281,Maaş
2025-01-04,Mevsim limonata satışı,5774,0,Satış
2025-01-04,Süt ve süt ürünleri tedarik,0,10515,Tedarik
2025-01-07,Kahve ve içecek satışı,7615,0,Satış
2025-01-07,İnternet aboneliği,0,4510,Fatura
2025-01-08,Brunch hafta sonu geliri,5320,0,Satış
2025-01-12,Tatlı ve pasta geliri,7834,0,Satış
2025-01-12,Pastane ürünleri alımı,0,8282,Tedarik
2025-01-13,Brunch hafta sonu geliri,6266,0,Satış
2025-01-13,Sıcak içecek satışı,6640,0,Satış
2025-01-17,Sıcak içecek satışı,7292,0,Satış
2025-01-17,Kahve çekirdeği alımı,0,9672,Tedarik
2025-01-19,Soğuk kahve serisi,5970,0,Satış
2025-01-22,Tatlı ve pasta geliri,7795,0,Satış
2025-01-23,Servis personeli maaşı,0,14930,Maaş
2025-01-24,Mevsim limonata satışı,5709,0,Satış
2025-01-24,Kahvaltı menüsü satışı,5953,0,Satış
2025-01-24,Tatlı ve pasta geliri,5993,0,Satış
2025-01-25,İnternet aboneliği,0,4606,Fatura
2025-01-25,Stopaj vergisi,0,3983,Vergi
2025-01-27,Soğuk kahve serisi,6379,0,Satış
2025-01-30,Kahvaltı menüsü satışı,5640,0,Satış
2025-01-30,Kahve ve içecek satışı,7202,0,Satış
2025-01-31,Tatlı ve pasta geliri,5642,0,Satış
2025-02-01,Aylık kafe kirası,0,13887,Kira
2025-02-02,Sıcak içecek satışı,7024,0,Satış
2025-02-03,Sıcak içecek satışı,7197,0,Satış
2025-02-04,Tatlı ve pasta geliri,7951,0,Satış
2025-02-04,Tatlı ve pasta geliri,6367,0,Satış
2025-02-06,Süt ve süt ürünleri tedarik,0,6332,Tedarik
2025-02-06,Tatlı malzemesi tedariği,0,5753,Tedarik
2025-02-08,Soğuk kahve serisi,6499,0,Satış
2025-02-09,Kahve ve içecek satışı,7014,0,Satış
2025-02-09,KDV ödemesi,0,4639,Vergi
2025-02-10,İnternet aboneliği,0,3280,Fatura
2025-02-10,Google Maps reklamı,0,2831,Pazarlama
2025-02-10,Karton bardak ve ambalaj,0,2345,Sarf
2025-02-11,Mevsim limonata satışı,7372,0,Satış
2025-02-11,Mevsim limonata satışı,6071,0,Satış
2025-02-12,Sıcak içecek satışı,7439,0,Satış
2025-02-12,Brunch hafta sonu geliri,6528,0,Satış
2025-02-12,Mevsim limonata satışı,7365,0,Satış
2025-02-12,Kahve ve içecek satışı,7848,0,Satış
2025-02-13,Kahvaltı menüsü satışı,6699,0,Satış
2025-02-13,İnternet aboneliği,0,2917,Fatura
2025-02-13,Su faturası,0,3067,Fatura
2025-02-14,Barista maaşları,0,31625,Maaş
2025-02-15,Soğuk kahve serisi,7058,0,Satış
2025-02-16,Tatlı malzemesi tedariği,0,5597,Tedarik
2025-02-16,Instagram reklam,0,3159,Pazarlama
2025-02-17,Şurup ve sos toptan alım,0,6090,Tedarik
2025-02-18,Tatlı malzemesi tedariği,0,5929,Tedarik
2025-02-20,Tatlı ve pasta geliri,7611,0,Satış
2025-02-25,Kahve çekirdeği alımı,0,6679,Tedarik
2025-02-26,Kahve ve içecek satışı,5911,0,Satış
2025-02-27,Tatlı ve pasta geliri,7471,0,Satış
2025-03-01,Kahvaltı menüsü satışı,8257,0,Satış
2025-03-01,Brunch hafta sonu geliri,8780,0,Satış
2025-03-01,Mevsim limonata satışı,8299,0,Satış
2025-03-05,Google Maps reklamı,0,3062,Pazarlama
2025-03-05,Karton bardak ve ambalaj,0,2771,Sarf
2025-03-06,Barista maaşları,0,42261,Maaş
2025-03-06,Aylık kafe kirası,0,17947,Kira
2025-03-07,Kahve ve içecek satışı,7516,0,Satış
2025-03-08,Kahve ve içecek satışı,10147,0,Satış
2025-03-08,Mevsim limonata satışı,9052,0,Satış
2025-03-11,Tatlı malzemesi tedariği,0,5968,Tedarik
