tarih,aciklama,gelir,gider,kategori
2024-04-12,ISO sertifikasyon danışmanlığı,81650,0,Satış
2024-04-12,Yönetim danışmanlığı tahsilatı,74119,0,Satış
2024-04-16,Uçak bileti,0,8194,Lojistik
2024-04-17,Süreç iyileştirme proje ödemesi,76219,0,Satış
2024-04-19,Konaklama gideri,0,7091,Lojistik
2024-04-21,Geçici vergi,0,19783,Vergi
2024-04-22,Stratejik plan danışmanlığı,80682,0,Satış
2024-04-29,Telefon ve internet,0,8799,Fatura
2024-05-03,Ofis kirası,0,26223,Kira
2024-05-07,Veri analiz araçları,0,4258,Teknoloji
2024-05-09,Süreç iyileştirme proje ödemesi,65755,0,Satış
2024-05-13,Süreç iyileştirme proje ödemesi,86498,0,Satış
2024-05-13,Şehir dışı müşteri ziyaret,0,13747,Lojistik
2024-05-20,KDV ödemesi,0,15583,Vergi
2024-05-21,Kıdemli danışman maaşları,0,68051,Maaş
2024-05-25,Telefon ve internet,0,8115,Fatura
2024-05-26,Veri analiz araçları,0,3845,Teknoloji
2024-05-28,Yönetim danışmanlığı tahsilatı,74674,0,Satış
2024-05-28,Asistan maaşı,0,64322,Maaş
2024-05-31,Yönetim danışmanlığı tahsilatı,80487,0,Satış
2024-05-31,Veri analiz araçları,0,4352,Teknoloji
2024-06-01,Yönetim danışmanlığı tahsilatı,39472,0,Satış
2024-06-01,Veri analiz araçları,0,6796,Teknoloji
2024-06-05,Levent ofis kira,0,26808,Kira
2024-06-07,KDV ödemesi,0,18607,Vergi
2024-06-10,ISO sertifikasyon danışmanlığı,44755,0,Satış
2024-06-10,Elektrik,0,9287,Fatura
2024-06-13,Süreç iyileştirme proje ödemesi,48129,0,Satış
2024-06-13,Konuşmacı ücreti,8002,0,Diğer Gelir
2024-06-15,Eğitim ve workshop geliri,37586,0,Satış
2024-06-17,Yönetim danışmanlığı tahsilatı,48450,0,Satış
2024-06-18,Yönetim danışmanlığı tahsilatı,43129,0,Satış
2024-06-18,Kıdemli danışman maaşları,0,63363,Maaş
2024-06-19,Konuşmacı ücreti,10443,0,Diğer Gelir
2024-06-21,Kıdemli danışman maaşları,0,66542,Maaş
2024-06-24,Audit ve due diligence ücreti,33891,0,Satış
2024-06-26,Office 365,0,5619,Teknoloji
2024-06-30,Şehir dışı müşteri ziyaret,0,16286,Lojistik
2024-07-01,Konferans katılım ücreti,0,5208,Pazarlama
2024-07-02,Asistan maaşı,0,116833,Maaş
2024-07-03,Süreç iyileştirme proje ödemesi,32373,0,Satış
2024-07-10,Şehir dışı müşteri ziyaret,0,14156,Lojistik
2024-07-10,Veri analiz araçları,0,5750,Teknoloji
2024-07-11,Elektrik,0,3585,Fatura
2024-07-12,Yönetim danışmanlığı tahsilatı,31834,0,Satış
2024-07-13,Süreç iyileştirme proje ödemesi,29182,0,Satış
2024-07-14,Audit ve due diligence ücreti,35591,0,Satış
2024-07-14,Konferans katılım ücreti,0,4689,Pazarlama
2024-07-20,Eğitim ve workshop geliri,40371,0,Satış
2024-07-21,Stratejik plan danışmanlığı,31210,0,Satış
2024-07-22,CRM yazılım abonelik,0,5319,Teknoloji
2024-07-25,Elektrik,0,3859,Fatura
2024-07-29,Ofis kirası,0,21852,Kira
2024-07-30,KDV ödemesi,0,16717,Vergi
2024-07-31,ISO sertifikasyon danışmanlığı,35995,0,Satış
2024-08-02,Konuşmacı ücreti,8549,0,Diğer Gelir
2024-08-05,Konaklama gideri,0,3781,Lojistik
2024-08-08,Kıdemli danışman maaşları,0,119490,Maaş
2024-08-09,Şehir dışı müşteri ziyaret,0,4743,Lojistik
2024-08-09,Telefon ve internet,0,3882,Fatura
2024-08-10,Stratejik plan danışmanlığı,60310,0,Satış
2024-08-12,Konferans katılım ücreti,0,5178,Pazarlama
2024-08-15,LinkedIn Ads,0,5049,Pazarlama
2024-08-16,Ofis kirası,0,19239,Kira
2024-08-17,ISO sertifikasyon danışmanlığı,51850,0,Satış
2024-08-18,Konuşmacı ücreti,8079,0,Diğer Gelir
2024-08-19,ISO sertifikasyon danışmanlığı,50009,0,Satış
2024-08-22,Audit ve due diligence ücreti,55685,0,Satış
2024-08-25,Geçici vergi,0,15376,Vergi
2024-08-25,Telefon ve internet,0,3883,Fatura
2024-08-26,Konaklama gideri,0,4641,Lojistik
2024-08-26,Office 365,0,9628,Teknoloji
2024-09-10,Asistan maaşı,0,65902,Maaş
2024-09-12,Şehir dışı müşteri ziyaret,0,9387,Lojistik
2024-09-13,Yönetim danışmanlığı tahsilatı,73616,0,Satış
2024-09-14,ISO sertifikasyon danışmanlığı,88963,0,Satış
2024-09-16,Audit ve due diligence ücreti,81183,0,Satış
2024-09-19,Telefon ve internet,0,4939,Fatura
2024-09-21,Telefon ve internet,0,4773,Fatura
2024-09-23,Levent ofis kira,0,26072,Kira
2024-09-23,Veri analiz araçları,0,15970,Teknoloji
2024-09-24,Audit ve due diligence ücreti,71229,0,Satış
2024-09-24,Geçici vergi,0,20602,Vergi
2024-09-25,Konaklama gideri,0,7676,Lojistik
2024-09-27,Asistan maaşı,0,63311,Maaş
2024-10-04,Audit ve due diligence ücreti,47456,0,Satış
2024-10-07,Junior danışman maaşı,0,81935,Maaş
2024-10-07,Junior danışman maaşı,0,68310,Maaş
2024-10-10,Veri analiz araçları,0,4259,Teknoloji
2024-10-11,Şehir dışı müşteri ziyaret,0,16903,Lojistik
2024-10-15,Telefon ve internet,0,11186,Fatura
2024-10-16,Audit ve due diligence ücreti,49878,0,Satış
2024-10-17,Stratejik plan danışmanlığı,44012,0,Satış
2024-10-20,Office 365,0,5383,Teknoloji
2024-10-22,Stratejik plan danışmanlığı,45346,0,Satış
2024-10-25,KDV ödemesi,0,21889,Vergi
2024-10-28,Audit ve due diligence ücreti,51210,0,Satış
2024-10-29,Yönetim danışmanlığı tahsilatı,65859,0,Satış
2024-10-29,Levent ofis kira,0,29943,Kira
2024-10-30,CRM yazılım abonelik,0,5360,Teknoloji
2024-10-31,Konuşmacı ücreti,17564,0,Diğer Gelir
2024-11-02,Telefon ve internet,0,5067,Fatura
2024-11-04,ISO sertifikasyon danışmanlığı,58535,0,Satış
2024-11-05,Ofis kirası,0,26429,Kira
2024-11-09,KDV ödemesi,0,19490,Vergi
2024-11-10,Konuşmacı ücreti,16321,0,Diğer Gelir
2024-11-11,Office 365,0,6791,Teknoloji
2024-11-14,Yönetim danışmanlığı tahsilatı,61480,0,Satış
2024-11-15,Süreç iyileştirme proje ödemesi,46397,0,Satış
2024-11-16,Kıdemli danışman maaşları,0,142195,Maaş
2024-11-18,ISO sertifikasyon danışmanlığı,55603,0,Satış
2024-11-20,Stratejik plan danışmanlığı,53346,0,Satış
2024-11-20,Office 365,0,7512,Teknoloji
2024-11-21,Elektrik,0,5246,Fatura
2024-11-22,Şehir dışı müşteri ziyaret,0,7338,Lojistik
2024-11-22,Konaklama gideri,0,9143,Lojistik
2024-11-29,Yönetim danışmanlığı tahsilatı,51938,0,Satış
2024-12-01,Junior danışman maaşı,0,160834,Maaş
2024-12-01,Office 365,0,17385,Teknoloji
2024-12-02,Stratejik plan danışmanlığı,51714,0,Satış
2024-12-02,Web site bakımı,0,12155,Pazarlama
2024-12-03,Levent ofis kira,0,32334,Kira
2024-12-03,Telefon ve internet,0,4686,Fatura
2024-12-07,Uçak bileti,0,19034,Lojistik
2024-12-10,Audit ve due diligence ücreti,56190,0,Satış
2024-12-11,Süreç iyileştirme proje ödemesi,56667,0,Satış
2024-12-12,Süreç iyileştirme proje ödemesi,44831,0,Satış
2024-12-12,KDV ödemesi,0,22476,Vergi
2024-12-15,Yönetim danışmanlığı tahsilatı,50242,0,Satış
2024-12-15,Audit ve due diligence ücreti,47058,0,Satış
2024-12-15,ISO sertifikasyon danışmanlığı,57156,0,Satış
2024-12-28,Telefon ve internet,0,4660,Fatura
2025-01-01,Geçici vergi,0,15766,Vergi
2025-01-03,ISO sertifikasyon danışmanlığı,57325,0,Satış
2025-01-03,Şehir dışı müşteri ziyaret,0,4234,Lojistik
2025-01-04,Kıdemli danışman maaşları,0,111257,Maaş
2025-01-07,Levent ofis kira,0,21259,Kira
2025-01-09,Office 365,0,5486,Teknoloji
2025-01-11,Kitap telif gelirleri,7300,0,Diğer Gelir
2025-01-16,Konaklama gideri,0,4797,Lojistik
2025-01-22,CRM yazılım abonelik,0,6242,Teknoloji
2025-01-23,Konuşmacı ücreti,6787,0,Diğer Gelir
2025-01-24,Süreç iyileştirme proje ödemesi,62856,0,Satış
2025-01-27,Eğitim ve workshop geliri,60991,0,Satış
2025-01-27,Elektrik,0,6975,Fatura
2025-01-28,Konaklama gideri,0,3852,Lojistik
2025-01-29,ISO sertifikasyon danışmanlığı,52711,0,Satış
2025-02-08,Asistan maaşı,0,58572,Maaş
2025-02-09,Telefon ve internet,0,3808,Fatura
2025-02-12,Audit ve due diligence ücreti,78607,0,Satış
2025-02-15,Levent ofis kira,0,24580,Kira
2025-02-16,Eğitim ve workshop geliri,73478,0,Satış
2025-02-16,Asistan maaşı,0,62114,Maaş
2025-02-17,Kitap telif gelirleri,14577,0,Diğer Gelir
2025-02-20,Şehir dışı müşteri ziyaret,0,12765,Lojistik
2025-02-22,ISO sertifikasyon danışmanlığı,56842,0,Satış
2025-02-23,Telefon ve internet,0,3921,Fatura
2025-02-25,Geçici vergi,0,14013,Vergi
2025-02-27,Eğitim ve workshop geliri,67876,0,Satış
2025-02-27,CRM yazılım abonelik,0,6451,Teknoloji
2025-02-28,Veri analiz araçları,0,6109,Teknoloji
2025-03-04,Uçak bileti,0,6343,Lojistik
2025-03-06,Veri analiz araçları,0,4251,Teknoloji
2025-03-07,Asistan maaşı,0,78404,Maaş
2025-03-09,Uçak bileti,0,5477,Lojistik
2025-03-10,Geçici vergi,0,17025,Vergi
2025-03-11,ISO sertifikasyon danışmanlığı,67971,0,Satış
2025-03-11,Elektrik,0,5364,Fatura
2025-03-15,Ofis kirası,0,32634,Kira
2025-03-19,Stratejik plan danışmanlığı,84622,0,Satış
2025-03-19,Asistan maaşı,0,58991,Maaş
2025-03-20,Elektrik,0,4925,Fatura
2025-03-22,Konaklama gideri,0,4766,Lojistik
2025-03-24,CRM yazılım abonelik,0,4685,Teknoloji
2025-03-24,LinkedIn Ads,0,6397,Pazarlama
2025-03-26,LinkedIn Ads,0,6225,Pazarlama
2025-03-28,Stratejik plan danışmanlığı,84448,0,Satış
2025-03-28,Office 365,0,4031,Teknoloji
2025-03-29,Stratejik plan danışmanlığı,89181,0,Satış
