tarih,aciklama,gelir,gider,kategori
2024-03-08,Elektrik faturası,0,4285,Fatura
2024-03-09,İndirim dönemi geliri,23085,0,Satış
2024-03-10,İndirim dönemi geliri,28537,0,Satış
2024-03-11,İnternet aboneliği,0,4757,Fatura
2024-03-11,Poşet ve ambalaj,0,7698,Sarf
2024-03-13,POS ile kart satışı,29746,0,Satış
2024-03-13,Yılbaşı satış yoğunluğu,30804,0,Satış
2024-03-14,Nakit tahsilat,31003,0,Satış
2024-03-20,İndirim dönemi geliri,28278,0,Satış
2024-03-20,Nakit tahsilat,21872,0,Satış
2024-03-20,Toptan stok alımı,0,32615,Tedarik
2024-03-20,Marka distribütör ödemesi,0,28979,Tedarik
2024-03-21,AVM mağaza kirası,0,36421,Kira
2024-03-22,İndirim dönemi geliri,29488,0,Satış
2024-03-24,Sezonluk koleksiyon alımı,0,28307,Tedarik
2024-03-27,Mağaza personeli maaşları,0,75011,Maaş
2024-03-27,Geçici vergi taksiti,0,11664,Vergi
2024-03-28,Hafta sonu satış geliri,23495,0,Satış
2024-03-29,Sezonluk kampanya satışı,27531,0,Satış
2024-03-29,İndirim kampanya tasarımı,0,7671,Pazarlama
2024-03-31,POS ile kart satışı,24820,0,Satış
2024-04-01,İndirim kampanya tasarımı,0,5930,Pazarlama
2024-04-04,Marka distribütör ödemesi,0,34320,Tedarik
2024-04-05,Mağaza günlük satış,29686,0,Satış
2024-04-06,Bayram öncesi satış,23475,0,Satış
2024-04-07,Sezonluk kampanya satışı,21316,0,Satış
2024-04-10,İndirim kampanya tasarımı,0,6224,Pazarlama
2024-04-14,Yılbaşı satış yoğunluğu,22129,0,Satış
2024-04-14,Nakit tahsilat,21953,0,Satış
2024-04-16,Bayram öncesi satış,21618,0,Satış
2024-04-16,Sezonluk kampanya satışı,26284,0,Satış
2024-04-16,Elektrik faturası,0,5036,Fatura
2024-04-17,POS ile kart satışı,29610,0,Satış
2024-04-17,Elektrik faturası,0,4694,Fatura
2024-04-18,Hafta sonu satış geliri,21291,0,Satış
2024-04-18,Cadde dükkan kirası,0,29088,Kira
2024-04-19,Hafta sonu satış geliri,26751,0,Satış
2024-04-19,Marka distribütör ödemesi,0,32191,Tedarik
2024-04-20,Mağaza günlük satış,28596,0,Satış
2024-04-20,POS ile kart satışı,26506,0,Satış
2024-04-20,Tedarikçi ciro primi,7332,0,Diğer Gelir
2024-04-20,KDV ödemesi,0,15039,Vergi
2024-04-21,Tedarikçi ciro primi,7418,0,Diğer Gelir
2024-04-21,Vitrin düzenleme,0,5083,Pazarlama
2024-04-22,Nakit tahsilat,27891,0,Satış
2024-04-24,Yılbaşı satış yoğunluğu,30029,0,Satış
2024-04-24,Bayram öncesi satış,26672,0,Satış
2024-04-25,Sezonluk kampanya satışı,28101,0,Satış
2024-04-25,Toptan stok alımı,0,40813,Tedarik
2024-04-25,Tedarikçi A ödemesi,0,37673,Tedarik
2024-04-27,Mağaza müdürü maaşı,0,68560,Maaş
2024-04-28,Temizlik malzemeleri,0,3451,Sarf
2024-04-29,İthalat sipariş ödemesi,0,34718,Tedarik
2024-04-29,Temizlik malzemeleri,0,3448,Sarf
2024-04-30,İnternet aboneliği,0,5178,Fatura
2024-05-01,İnternet aboneliği,0,7289,Fatura
2024-05-01,Sosyal medya reklamı,0,6990,Pazarlama
2024-05-02,Marka distribütör ödemesi,0,33041,Tedarik
2024-05-05,POS ile kart satışı,30102,0,Satış
2024-05-06,Tedarikçi A ödemesi,0,38444,Tedarik
2024-05-07,Sezonluk kampanya satışı,34811,0,Satış
2024-05-08,Tedarikçi A ödemesi,0,30815,Tedarik
2024-05-11,POS ile kart satışı,32150,0,Satış
2024-05-13,Poşet ve ambalaj,0,6417,Sarf
2024-05-14,Bayram öncesi satış,29043,0,Satış
2024-05-14,İthalat sipariş ödemesi,0,30054,Tedarik
2024-05-15,Hafta sonu satış geliri,24165,0,Satış
2024-05-15,İndirim kampanya tasarımı,0,5989,Pazarlama
2024-05-16,Hafta sonu satış geliri,27491,0,Satış
2024-05-16,Bayram öncesi satış,33280,0,Satış
2024-05-18,Yılbaşı satış yoğunluğu,31506,0,Satış
2024-05-19,Sezonluk kampanya satışı,34414,0,Satış
2024-05-20,İndirim dönemi geliri,27481,0,Satış
2024-05-20,AVM mağaza kirası,0,39026,Kira
2024-05-20,Vitrin düzenleme,0,5182,Pazarlama
2024-05-21,AVM aidat ödemesi,0,6347,Fatura
2024-05-22,Geçici vergi taksiti,0,16061,Vergi
2024-05-25,Bayram öncesi satış,26069,0,Satış
2024-05-25,Mağaza personeli maaşları,0,78576,Maaş
2024-05-26,Hafta sonu satış geliri,34419,0,Satış
2024-05-27,Hafta sonu satış geliri,34698,0,Satış
2024-05-27,Bayram öncesi satış,33059,0,Satış
2024-05-27,Mağaza günlük satış,28611,0,Satış
2024-05-28,Tedarikçi ciro primi,11998,0,Diğer Gelir
2024-05-28,Sezonluk koleksiyon alımı,0,31287,Tedarik
2024-05-31,Toptan stok alımı,0,31231,Tedarik
2024-06-01,Yılbaşı satış yoğunluğu,15553,0,Satış
2024-06-01,POS ile kart satışı,15763,0,Satış
2024-06-02,Nakit tahsilat,16814,0,Satış
2024-06-02,Mağaza günlük satış,20226,0,Satış
2024-06-03,Mağaza günlük satış,18301,0,Satış
2024-06-04,Hafta sonu satış geliri,19461,0,Satış
2024-06-05,İthalat sipariş ödemesi,0,42638,Tedarik
2024-06-07,Nakit tahsilat,18762,0,Satış
2024-06-08,AVM aidat ödemesi,0,7399,Fatura
2024-06-09,Mağaza günlük satış,18760,0,Satış
2024-06-09,Sosyal medya reklamı,0,6447,Pazarlama
2024-06-10,İndirim dönemi geliri,16533,0,Satış
2024-06-10,Mağaza müdürü maaşı,0,59923,Maaş
2024-06-11,Hafta sonu satış geliri,13682,0,Satış
2024-06-12,Yılbaşı satış yoğunluğu,14509,0,Satış
2024-06-12,Bayram öncesi satış,16543,0,Satış
2024-06-13,Bayram öncesi satış,14914,0,Satış
2024-06-14,Mağaza günlük satış,17159,0,Satış
2024-06-14,AVM mağaza kirası,0,29071,Kira
2024-06-15,Hafta sonu satış geliri,19965,0,Satış
2024-06-17,Sezonluk koleksiyon alımı,0,44582,Tedarik
2024-06-17,İndirim kampanya tasarımı,0,6002,Pazarlama
2024-06-18,Hafta sonu satış geliri,17043,0,Satış
2024-06-19,İndirim kampanya tasarımı,0,4835,Pazarlama
2024-06-20,Nakit tahsilat,13762,0,Satış
2024-06-21,Bayram öncesi satış,16211,0,Satış
2024-06-23,İndirim dönemi geliri,18965,0,Satış
2024-06-23,Mağaza günlük satış,15926,0,Satış
2024-06-24,Bayram öncesi satış,15034,0,Satış
2024-06-25,Yılbaşı satış yoğunluğu,18899,0,Satış
2024-06-25,Bayram öncesi satış,19927,0,Satış
2024-06-26,Mağaza günlük satış,18658,0,Satış
2024-06-26,Sezonluk koleksiyon alımı,0,43828,Tedarik
2024-06-26,Temizlik malzemeleri,0,7081,Sarf
2024-06-27,İnternet aboneliği,0,7460,Fatura
2024-06-28,İthalat sipariş ödemesi,0,46405,Tedarik
2024-06-28,KDV ödemesi,0,13689,Vergi
2024-07-01,Yılbaşı satış yoğunluğu,22107,0,Satış
2024-07-01,POS ile kart satışı,21588,0,Satış
2024-07-01,Nakit tahsilat,17782,0,Satış
2024-07-02,Sezonluk kampanya satışı,26017,0,Satış
2024-07-02,AVM aidat ödemesi,0,4340,Fatura
2024-07-03,Nakit tahsilat,19333,0,Satış
2024-07-04,Sezonluk koleksiyon alımı,0,36762,Tedarik
2024-07-06,Bayram öncesi satış,20372,0,Satış
2024-07-06,Mağaza günlük satış,20396,0,Satış
2024-07-06,Sezonluk koleksiyon alımı,0,47351,Tedarik
2024-07-07,Sezonluk kampanya satışı,22432,0,Satış
2024-07-08,İndirim dönemi geliri,17835,0,Satış
2024-07-09,Yılbaşı satış yoğunluğu,18695,0,Satış
2024-07-10,Toptan stok alımı,0,45742,Tedarik
2024-07-11,AVM aidat ödemesi,0,4814,Fatura
2024-07-15,Yılbaşı satış yoğunluğu,20651,0,Satış
2024-07-15,Vitrin düzenleme,0,6773,Pazarlama
2024-07-16,İthalat sipariş ödemesi,0,49186,Tedarik
2024-07-16,Poşet ve ambalaj,0,3449,Sarf
2024-07-18,Mağaza personeli maaşları,0,71042,Maaş
2024-07-18,AVM mağaza kirası,0,29101,Kira
2024-07-20,Mağaza günlük satış,20516,0,Satış
2024-07-20,Sezonluk kampanya satışı,23257,0,Satış
2024-07-21,Elektrik faturası,0,4360,Fatura
2024-07-23,İndirim kampanya tasarımı,0,7587,Pazarlama
2024-07-24,Hafta sonu satış geliri,24163,0,Satış
2024-07-25,Geçici vergi taksiti,0,13143,Vergi
2024-07-25,Temizlik malzemeleri,0,3473,Sarf
2024-07-26,Hafta sonu satış geliri,21971,0,Satış
2024-07-28,POS ile kart satışı,19601,0,Satış
2024-07-29,Yılbaşı satış yoğunluğu,20953,0,Satış
2024-08-01,POS ile kart satışı,17743,0,Satış
2024-08-02,Cadde dükkan kirası,0,35588,Kira
2024-08-03,Nakit tahsilat,18748,0,Satış
2024-08-05,İndirim dönemi geliri,19378,0,Satış
2024-08-05,Tedarikçi ciro primi,6893,0,Diğer Gelir
2024-08-07,Sezonluk kampanya satışı,18606,0,Satış
2024-08-07,POS ile kart satışı,19930,0,Satış
2024-08-07,AVM aidat ödemesi,0,4748,Fatura
2024-08-08,Hafta sonu satış geliri,16337,0,Satış
2024-08-08,Tedarikçi A ödemesi,0,30353,Tedarik
2024-08-08,Mağaza müdürü maaşı,0,67309,Maaş
2024-08-08,İndirim kampanya tasarımı,0,7487,Pazarlama
2024-08-09,Hafta sonu satış geliri,18295,0,Satış
2024-08-11,Nakit tahsilat,23045,0,Satış
2024-08-11,Poşet ve ambalaj,0,6783,Sarf
2024-08-12,Yılbaşı satış yoğunluğu,18208,0,Satış
2024-08-13,Toptan stok alımı,0,31750,Tedarik
2024-08-13,AVM aidat ödemesi,0,4290,Fatura
2024-08-14,Sezonluk kampanya satışı,16605,0,Satış
2024-08-17,İndirim dönemi geliri,23935,0,Satış
2024-08-17,Marka distribütör ödemesi,0,29854,Tedarik
2024-08-18,Hafta sonu satış geliri,16397,0,Satış
2024-08-18,Vitrin reklam geliri,5824,0,Diğer Gelir
2024-08-18,Sezonluk koleksiyon alımı,0,29316,Tedarik
2024-08-19,Nakit tahsilat,18577,0,Satış
2024-08-21,İndirim dönemi geliri,18383,0,Satış
2024-08-24,İndirim dönemi geliri,22670,0,Satış
2024-08-25,İndirim dönemi geliri,24264,0,Satış
2024-08-26,Nakit tahsilat,23424,0,Satış
2024-08-26,Tedarikçi A ödemesi,0,28457,Tedarik
2024-08-28,Sezonluk kampanya satışı,19926,0,Satış
2024-08-29,Nakit tahsilat,19779,0,Satış
2024-08-29,Sosyal medya reklamı,0,8303,Pazarlama
2024-08-29,KDV ödemesi,0,11765,Vergi
2024-08-31,Yılbaşı satış yoğunluğu,21133,0,Satış
2024-08-31,İthalat sipariş ödemesi,0,31262,Tedarik
2024-08-31,İnternet aboneliği,0,4270,Fatura
2024-09-02,Temizlik malzemeleri,0,3966,Sarf
2024-09-03,POS ile kart satışı,36158,0,Satış
2024-09-04,Mağaza personeli maaşları,0,35206,Maaş
2024-09-04,İndirim kampanya tasarımı,0,8644,Pazarlama
2024-09-05,Sezonluk koleksiyon alımı,0,36762,Tedarik
2024-09-06,POS ile kart satışı,31710,0,Satış
2024-09-06,Mağaza günlük satış,37316,0,Satış
2024-09-06,AVM aidat ödemesi,0,5786,Fatura
2024-09-08,POS ile kart satışı,31839,0,Satış
2024-09-09,AVM aidat ödemesi,0,5716,Fatura
2024-09-11,İndirim dönemi geliri,36077,0,Satış
2024-09-11,Mağaza günlük satış,26295,0,Satış
2024-09-11,Mağaza günlük satış,27741,0,Satış
2024-09-11,POS ile kart satışı,28701,0,Satış
2024-09-11,KDV ödemesi,0,13917,Vergi
2024-09-12,Marka distribütör ödemesi,0,40596,Tedarik
2024-09-14,Sezonluk kampanya satışı,31420,0,Satış
2024-09-14,Hafta sonu satış geliri,34938,0,Satış
2024-09-14,Mağaza personeli maaşları,0,36312,Maaş
2024-09-15,Sezonluk kampanya satışı,26513,0,Satış
2024-09-15,Cadde dükkan kirası,0,41292,Kira
2024-09-15,Elektrik faturası,0,5525,Fatura
2024-09-17,POS ile kart satışı,28731,0,Satış
2024-09-19,Marka distribütör ödemesi,0,46552,Tedarik
2024-09-19,Temizlik malzemeleri,0,3355,Sarf
2024-09-21,Bayram öncesi satış,26821,0,Satış
2024-09-21,Toptan stok alımı,0,38061,Tedarik
2024-09-22,POS ile kart satışı,31320,0,Satış
2024-09-25,Vitrin düzenleme,0,10301,Pazarlama
2024-09-27,Mağaza günlük satış,30450,0,Satış
2024-09-30,İthalat sipariş ödemesi,0,46358,Tedarik
2024-10-03,Nakit tahsilat,21434,0,Satış
2024-10-05,Tedarikçi A ödemesi,0,39695,Tedarik
2024-10-05,Cadde dükkan kirası,0,41890,Kira
2024-10-06,İthalat sipariş ödemesi,0,39903,Tedarik
2024-10-07,Nakit tahsilat,24905,0,Satış
2024-10-08,Yılbaşı satış yoğunluğu,26626,0,Satış
2024-10-08,İthalat sipariş ödemesi,0,42515,Tedarik
2024-10-08,Marka distribütör ödemesi,0,40063,Tedarik
2024-10-11,Hafta sonu satış geliri,24409,0,Satış
2024-10-12,İndirim dönemi geliri,25839,0,Satış
2024-10-14,Tedarikçi ciro primi,9036,0,Diğer Gelir
2024-10-14,KDV ödemesi,0,14364,Vergi
2024-10-15,Yılbaşı satış yoğunluğu,29398,0,Satış
2024-10-16,POS ile kart satışı,31427,0,Satış
2024-10-16,Tedarikçi ciro primi,6820,0,Diğer Gelir
2024-10-18,Mağaza müdürü maaşı,0,75108,Maaş
2024-10-18,Elektrik faturası,0,6260,Fatura
2024-10-19,Yılbaşı satış yoğunluğu,26327,0,Satış
2024-10-19,AVM aidat ödemesi,0,6048,Fatura
2024-10-20,Tedarikçi A ödemesi,0,48552,Tedarik
2024-10-20,İnternet aboneliği,0,5374,Fatura
2024-10-23,Mağaza günlük satış,22770,0,Satış
2024-10-24,Mağaza günlük satış,30301,0,Satış
2024-10-24,Bayram öncesi satış,22011,0,Satış
2024-10-25,Nakit tahsilat,24750,0,Satış
2024-10-26,Mağaza günlük satış,25444,0,Satış
2024-10-27,Mağaza günlük satış,24677,0,Satış
2024-10-27,İndirim kampanya tasarımı,0,21009,Pazarlama
2024-10-29,Hafta sonu satış geliri,24083,0,Satış
2024-10-31,Bayram öncesi satış,24182,0,Satış
2024-10-31,İndirim dönemi geliri,26578,0,Satış
2024-10-31,Yılbaşı satış yoğunluğu,21557,0,Satış
2024-10-31,Hafta sonu satış geliri,21430,0,Satış
2024-10-31,Poşet ve ambalaj,0,7208,Sarf
2024-11-01,Hafta sonu satış geliri,38892,0,Satış
2024-11-01,Vitrin düzenleme,0,10783,Pazarlama
2024-11-02,Sezonluk koleksiyon alımı,0,48345,Tedarik
2024-11-03,Bayram öncesi satış,35317,0,Satış
2024-11-03,Toptan stok alımı,0,50684,Tedarik
2024-11-03,Poşet ve ambalaj,0,5294,Sarf
2024-11-04,AVM mağaza kirası,0,55521,Kira
2024-11-06,Mağaza günlük satış,32574,0,Satış
2024-11-07,Geçici vergi taksiti,0,24078,Vergi
2024-11-13,İndirim dönemi geliri,36497,0,Satış
2024-11-13,Toptan stok alımı,0,41908,Tedarik
2024-11-13,İnternet aboneliği,0,11806,Fatura
2024-11-14,Hafta sonu satış geliri,30303,0,Satış
2024-11-15,Mağaza günlük satış,38639,0,Satış
2024-11-15,Tedarikçi A ödemesi,0,47925,Tedarik
2024-11-16,POS ile kart satışı,27548,0,Satış
2024-11-16,Yılbaşı satış yoğunluğu,27642,0,Satış
2024-11-17,Mağaza günlük satış,39573,0,Satış
2024-11-19,Bayram öncesi satış,36267,0,Satış
2024-11-19,Hafta sonu satış geliri,28470,0,Satış
2024-11-20,Sezonluk kampanya satışı,39955,0,Satış
2024-11-20,Sezonluk koleksiyon alımı,0,42182,Tedarik
2024-11-23,Bayram öncesi satış,33349,0,Satış
2024-11-23,Bayram öncesi satış,37714,0,Satış
2024-11-23,Elektrik faturası,0,11751,Fatura
2024-11-24,Vitrin reklam geliri,21288,0,Diğer Gelir
2024-11-24,Sosyal medya reklamı,0,8115,Pazarlama
2024-11-25,POS ile kart satışı,39078,0,Satış
2024-11-25,İndirim dönemi geliri,31966,0,Satış
2024-11-25,Tedarikçi A ödemesi,0,51329,Tedarik
2024-11-25,Mağaza müdürü maaşı,0,63780,Maaş
2024-11-26,Poşet ve ambalaj,0,5848,Sarf
2024-11-27,Mağaza personeli maaşları,0,64729,Maaş
2024-11-28,Sezonluk kampanya satışı,34105,0,Satış
2024-11-28,Sezonluk kampanya satışı,40356,0,Satış
2024-11-28,Sezonluk kampanya satışı,33807,0,Satış
2024-11-29,Mağaza günlük satış,40514,0,Satış
2024-11-30,Marka distribütör ödemesi,0,38996,Tedarik
2024-11-30,İndirim kampanya tasarımı,0,9708,Pazarlama
2024-12-01,Nakit tahsilat,33390,0,Satış
2024-12-01,İnternet aboneliği,0,12651,Fatura
2024-12-03,Bayram öncesi satış,35324,0,Satış
2024-12-03,Nakit tahsilat,33755,0,Satış
2024-12-03,Mağaza günlük satış,34534,0,Satış
2024-12-04,Sezonluk kampanya satışı,30565,0,Satış
2024-12-06,Sezonluk kampanya satışı,34264,0,Satış
2024-12-06,Marka distribütör ödemesi,0,59205,Tedarik
2024-12-06,Cadde dükkan kirası,0,67247,Kira
2024-12-07,Hafta sonu satış geliri,36640,0,Satış
2024-12-07,Mağaza günlük satış,35769,0,Satış
2024-12-09,Toptan stok alımı,0,56050,Tedarik
2024-12-10,Nakit tahsilat,35341,0,Satış
2024-12-10,Hafta sonu satış geliri,32082,0,Satış
2024-12-11,İndirim dönemi geliri,37894,0,Satış
2024-12-11,İthalat sipariş ödemesi,0,63599,Tedarik
2024-12-12,Vitrin düzenleme,0,15911,Pazarlama
2024-12-13,Sezonluk kampanya satışı,32946,0,Satış
2024-12-14,Sosyal medya reklamı,0,15429,Pazarlama
2024-12-15,Nakit tahsilat,36894,0,Satış
2024-12-15,İnternet aboneliği,0,12609,Fatura
2024-12-16,Hafta sonu satış geliri,37420,0,Satış
2024-12-17,Temizlik malzemeleri,0,5790,Sarf
2024-12-20,Mağaza günlük satış,34309,0,Satış
2024-12-20,Hafta sonu satış geliri,35823,0,Satış
2024-12-21,Bayram öncesi satış,27347,0,Satış
2024-12-21,İndirim dönemi geliri,26606,0,Satış
2024-12-23,Toptan stok alımı,0,64012,Tedarik
2024-12-24,Tedarikçi A ödemesi,0,56623,Tedarik
2024-12-25,İndirim dönemi geliri,37525,0,Satış
2024-12-25,Hafta sonu satış geliri,35264,0,Satış
2024-12-26,Mağaza müdürü maaşı,0,128918,Maaş
2024-12-26,KDV ödemesi,0,26999,Vergi
2024-12-27,Bayram öncesi satış,28035,0,Satış
2024-12-28,Poşet ve ambalaj,0,6326,Sarf
2024-12-29,Bayram öncesi satış,28398,0,Satış
2025-01-01,Nakit tahsilat,15745,0,Satış
2025-01-02,Hafta sonu satış geliri,13913,0,Satış
2025-01-02,Elektrik faturası,0,3485,Fatura
2025-01-03,Toptan stok alımı,0,22262,Tedarik
2025-01-03,Temizlik malzemeleri,0,2264,Sarf
2025-01-05,Marka distribütör ödemesi,0,27707,Tedarik
2025-01-05,Mağaza personeli maaşları,0,29533,Maaş
2025-01-05,Poşet ve ambalaj,0,2450,Sarf
2025-01-06,Toptan stok alımı,0,22799,Tedarik
2025-01-07,Sezonluk kampanya satışı,14185,0,Satış
2025-01-07,Mağaza günlük satış,12535,0,Satış
2025-01-07,Sosyal medya reklamı,0,6216,Pazarlama
2025-01-09,Hafta sonu satış geliri,11642,0,Satış
2025-01-09,Nakit tahsilat,11414,0,Satış
2025-01-09,Mağaza günlük satış,14910,0,Satış
2025-01-10,Bayram öncesi satış,11687,0,Satış
2025-01-10,Nakit tahsilat,11263,0,Satış
2025-01-11,Vitrin reklam geliri,5545,0,Diğer Gelir
2025-01-12,Bayram öncesi satış,11013,0,Satış
2025-01-13,POS ile kart satışı,13482,0,Satış
2025-01-14,Yılbaşı satış yoğunluğu,12700,0,Satış
2025-01-15,Marka distribütör ödemesi,0,24089,Tedarik
2025-01-17,Hafta sonu satış geliri,12438,0,Satış
2025-01-18,İthalat sipariş ödemesi,0,24187,Tedarik
2025-01-19,Sezonluk kampanya satışı,12839,0,Satış
2025-01-19,Bayram öncesi satış,11131,0,Satış
2025-01-19,Nakit tahsilat,13892,0,Satış
2025-01-22,Yılbaşı satış yoğunluğu,14788,0,Satış
2025-01-22,Tedarikçi ciro primi,4923,0,Diğer Gelir
2025-01-22,İthalat sipariş ödemesi,0,20581,Tedarik
2025-01-23,İnternet aboneliği,0,3274,Fatura
2025-01-23,İnternet aboneliği,0,3229,Fatura
2025-01-24,POS ile kart satışı,12163,0,Satış
2025-01-24,Yılbaşı satış yoğunluğu,13807,0,Satış
2025-01-24,POS ile kart satışı,12139,0,Satış
2025-01-26,KDV ödemesi,0,11181,Vergi
2025-01-28,Mağaza personeli maaşları,0,28607,Maaş
2025-01-30,Mağaza günlük satış,15808,0,Satış
2025-01-30,İndirim dönemi geliri,15670,0,Satış
2025-01-30,İndirim dönemi geliri,13693,0,Satış
2025-01-30,Cadde dükkan kirası,0,27547,Kira
2025-01-31,İndirim kampanya tasarımı,0,5723,Pazarlama
2025-02-02,İndirim dönemi geliri,17321,0,Satış
2025-02-02,Toptan stok alımı,0,36969,Tedarik
2025-02-02,Poşet ve ambalaj,0,2457,Sarf
2025-02-04,Tedarikçi A ödemesi,0,43906,Tedarik
2025-02-04,Mağaza personeli maaşları,0,29891,Maaş
2025-02-05,Yılbaşı satış yoğunluğu,17187,0,Satış
2025-02-06,Hafta sonu satış geliri,16659,0,Satış
2025-02-06,İnternet aboneliği,0,5715,Fatura
2025-02-07,Yılbaşı satış yoğunluğu,14271,0,Satış
2025-02-07,Mağaza müdürü maaşı,0,31525,Maaş
2025-02-09,Sezonluk kampanya satışı,16495,0,Satış
2025-02-09,Mağaza günlük satış,14586,0,Satış
2025-02-10,Toptan stok alımı,0,33882,Tedarik
2025-02-10,Tedarikçi A ödemesi,0,39739,Tedarik
2025-02-12,İndirim kampanya tasarımı,0,6312,Pazarlama
2025-02-13,Bayram öncesi satış,15474,0,Satış
2025-02-13,AVM mağaza kirası,0,26492,Kira
2025-02-13,Sosyal medya reklamı,0,7824,Pazarlama
2025-02-14,POS ile kart satışı,20720,0,Satış
2025-02-15,Tedarikçi ciro primi,8778,0,Diğer Gelir
2025-02-16,Sezonluk kampanya satışı,14228,0,Satış
2025-02-16,Temizlik malzemeleri,0,2738,Sarf
2025-02-18,Nakit tahsilat,16604,0,Satış
2025-02-19,POS ile kart satışı,14581,0,Satış
2025-02-19,İndirim dönemi geliri,13887,0,Satış
2025-02-20,POS ile kart satışı,18408,0,Satış
2025-02-20,Mağaza günlük satış,19549,0,Satış
2025-02-21,POS ile kart satışı,14588,0,Satış
2025-02-22,Elektrik faturası,0,6578,Fatura
2025-02-24,Sezonluk kampanya satışı,17313,0,Satış
2025-02-25,Yılbaşı satış yoğunluğu,19848,0,Satış
